,name,price,location,size,floor,terrace,age
9574,両国スカイハイツ　３LDK,3000,東京都墨田区立川２,64.2,3LDK,5,1979年5月
9575,グランアジール東京アクアレジデンス,3000,東京都江東区東砂８,104.4,3LDK+S（納戸）,16.2,2004年2月
9576,プライム目黒,3000,東京都目黒区下目黒２,31.96,1DK,2,1989年8月
9577,グレイス高田馬場,3000,東京都豊島区高田３,30.54,ワンルーム,3,1982年3月
9578,アークリバベル多摩川,3000,東京都大田区西六郷１-45-20,60.97,3LDK,5.47,2005年5月
9579,アーバンメゾン東大島,3000,東京都江東区大島９,56.24,1LDK,8.9,1989年6月
9580,エスカイア武蔵小金井,3000,東京都小金井市本町４,55,3DK,5.5,1983年2月
9581,サンパーク練馬,3000,東京都練馬区中村北１,49.11,2LDK,5.94,1984年1月
9582,ベルテ南新宿,3000,東京都渋谷区代々木１-52-4,31.64,1DK,-,1982年10月
9583,アーバンメゾン東大島,3000,東京都江東区大島９,56.24,1LDK,8.9,1989年6月
9584,南砂住宅8号棟,3020,東京都江東区南砂２,59.92,2LDK,5.5,1975年8月
9585,コンドミニアム葛西　西葛西駅徒歩６分×角住戸×リノベ…,3020,東京都江戸川区西葛西４,66,3LDK,8.33,1979年3月
9586,キャッスル世田谷,3030,東京都世田谷区下馬２-20-15,41.38,2LDK,8.76,1970年5月
9587,南砂町グリーンハイツ1号棟,3048,東京都江東区南砂３-8-1,63.84,3LDK,7.84,1981年3月
9588,南砂町グリーンハイツ１号棟,3048,東京都江東区南砂３-8-1,63.84,3LDK,7.84,1981年3月
9589,南砂町グリーンハイツ１号棟,3048,東京都江東区南砂３,63.84,3LDK,7.84,1981年3月
9590,南砂町グリーンハイツ 1号棟,3048,東京都江東区南砂３,63.84,3LDK,7.84,1981年3月
9591,南砂町グリーンハイツ1号棟,3048,東京都江東区南砂３,63.84,3LDK,7.84,1981年3月
9592,南砂町グリーンハイツ1号棟,3048,東京都江東区南砂３-8-1,63.84,3LDK,7.84,1981年3月
9593,南砂町グリーンハイツ１号棟,3048,東京都江東区南砂３,63.84,3LDK,7.84,1981年3月
9594,南砂町グリーンハイツ,3048,東京都江東区南砂３,63.84,3LDK,7.84,1981年3月
9595,南砂町グリーンハイツ１号棟,3048,東京都江東区南砂３,63.84,3LDK,7.84,1981年3月
9596,南砂町グリーンハイツ1号棟,3048,東京都江東区南砂３,63.84,3LDK,7.84,1981年3月
9597,南砂町グリーンハイツ１号棟,3048,東京都江東区南砂３,63.84,3LDK,7.84,1981年3月
9598,南砂町グリーンハイツ１号棟,3048,東京都江東区南砂３,63.84,3LDK,7.84,1981年3月
9599,リナージュ清瀬,3050,東京都清瀬市松山１,65.6,1LDK+S（納戸）,10.69,2008年12月
9600,南砂町グリーンハイツ２号棟,3050,東京都江東区南砂３,63.84,3LDK,7.84,1981年3月
9601,南砂町グリーンハイツ２号棟,3050,東京都江東区南砂３,63.84,3LDK,7.84,1981年3月
9602,南砂町グリーンハイツ,3050,東京都江東区南砂３,63.84,3LDK,7.84,1981年3月
9603,南砂町グリーンハイツ　2号棟,3050,東京都江東区南砂３,63.84,3LDK,7.84,1981年3月
9604,南砂町グリーンハイツ,3050,東京都江東区南砂３,63.84,3LDK,7.84,1981年3月
9605,グロリアヒルズ多摩境　ミッドテラス,3050,東京都町田市小山ヶ丘４,88.74,4LDK,13.52,2013年1月
9606,フジタ野沢マンション,3080,東京都世田谷区野沢３-31-3,51.08,1LDK,3.9,1980年12月
9607,サニーハイム門前仲町,3080,東京都江東区平野２-16-23,48.6,2LDK,7.37,1979年12月
9608,サンパークマンション高田馬場,3080,東京都新宿区高田馬場１-4-21,41.4,1LDK,-,1982年9月
9609,フジタ野沢マンション,3080,東京都世田谷区野沢３-31-3,51.08,2LDK,3.9,1980年12月
9610,テラッサエスト,3080,東京都品川区東大井２-12-22,36.08,1LDK,5.23,1993年7月
9611,アビタシオンカンセイ,3080,東京都台東区根岸２-21-19,48.87,1LDK,-,1988年3月
9612,菊川グリーンハイツ,3080,東京都墨田区菊川３,54,3DK,6.55,1980年2月
9613,ユニヴェルシオール学園の丘,3080,東京都町田市南大谷705-6,85.52,4LDK,16.74,2006年7月
9614,ナイスアーバン葛西,3080,東京都江戸川区東葛西６,72.36,3LDK,17.85,1995年9月
9615,テラッサエスト,3080,東京都品川区東大井２-１２－２２,36.08,1LDK,5.23,1993年7月
9616,ライオンズマンション不動前,3080,東京都品川区西五反田４,46.22,1LDK,4.6,1979年7月
9617,ライオンズマンション桜上水第２,3080,東京都世田谷区桜上水４,48.6,1LDK,5.67,1985年11月
9618,サニーハイム門前仲町,3080,東京都江東区平野２,48.6,2LDK,7.37,1979年12月
9619,Dクラディア葛飾親水公園,3080,東京都葛飾区四つ木４,63.86,3LDK,16.42,2005年8月
9620,テラッサエスト,3080,東京都品川区東大井２-12-22,36.08,1LDK,5.23,1993年7月
9621,パラスト上目黒,3080,東京都目黒区大橋１,35.58,1LDK,6.7,1982年5月
9622,カネボウ町屋グリーンマンション,3080,東京都荒川区町屋８,70.4,3LDK,28.65,1979年6月
9623,上馬マンション,3080,東京都世田谷区上馬４,50.36,2DK,2.56,1970年11月
9624,フジタ野沢マンション,3080,東京都世田谷区野沢３,51.08,2LDK,3.9,1980年12月
9625,クラウンガーデン武蔵野,3080,東京都小平市上水本町５,70.81,3LDK,10.4,2007年1月
9626,グリーンプラザ五反田,3080,東京都品川区西五反田８-5-1,45.6,2DK,6.7,1982年7月
9627,ルネ豊玉,3080,東京都練馬区豊玉北２-14-12,72.66,3LDK,7.54,1974年9月
9628,セントラルコート瑞江,3080,東京都江戸川区東瑞江２,68.18,3LDK,-,2001年5月
9629,グリーンプラザ五反田,3080,東京都品川区西五反田８,45.6,2DK,6.7,1982年7月
9630,テラッサエスト,3080,東京都品川区東大井２,36.08,1LDK,5.23,1993年7月
9631,イクシア西新井,3080,東京都足立区西新井本町３,70.02,2LDK+S（納戸）,7.64,2007年2月
9632,隅田リバーサイド永谷マンション,3080,東京都墨田区千歳１,44.18,1LDK,5.17,1979年2月
9633,サンパークマンション高田馬場,3080,東京都新宿区高田馬場１-4-21,41.4,1LDK,4,1982年9月
9634,シティハウス新柴又ステーションコート,3080,東京都葛飾区鎌倉４,70.05,3LDK,-,2013年1月
9635,サニーハイム門前仲町,3080,東京都江東区平野２-16-23,48.6,2LDK,7.37,1979年12月
9637,中野坂上マンション,3080,東京都渋谷区本町３,52.3,1LDK,-,1970年1月
9638,セントラルコート瑞江,3080,東京都江戸川区東瑞江２,68.18,2LDK+S（納戸）,-,2001年5月
9639,ナイスアーバン葛西,3080,東京都江戸川区東葛西６,72.36,3LDK,17.85,1995年9月
9640,デュオ・スカーラ品川大井,3080,東京都品川区南大井４,39.86,1LDK,2.88,2002年12月
9641,パラスト上目黒,3080,東京都目黒区大橋１,35.58,1LDK,6.7,1982年5月
9642,センチュリーひばりが丘　第5,3080,東京都西東京市谷戸町３,59.74,3LDK,8.22,1992年6月
9643,ルネ豊玉,3080,東京都練馬区豊玉北２,72.66,3LDK,7.54,1974年9月
9644,ナイスアーバン葛西,3080,東京都江戸川区東葛西６-４７－１４,72.36,3LDK,17.85,1995年9月
9645,ルネ豊玉,3080,東京都練馬区豊玉北２,72.66,3LDK,7.54,1974年9月
9646,ライオンズマンション早稲田正門通り,3080,東京都新宿区山吹町,40.03,1LDK,6.05,1982年9月
9647,イクシア西新井,3080,東京都足立区西新井本町３,70.02,2LDK+S（納戸）,7.64,2007年2月
9648,サンパークマンション高田馬場,3080,東京都新宿区高田馬場１-4-21,41.4,1LDK,4,1982年9月
9649,ポレスター玉川上水,3080,東京都東大和市桜が丘２,66.12,3LDK,11.6,2012年5月
9650,セントラルコート瑞江,3080,東京都江戸川区瑞江２-40-9,68.18,3LDK,-,2001年5月
9651,イクシア西新井,3080,東京都足立区西新井本町３,70.02,3LDK,7.64,2007年2月
9652,グリーンプラザ五反田,3080,東京都品川区西五反田８,45.6,2DK,6.7,1982年7月
9653,【京急不動産専任】　グレイス蒲田東,3080,東京都大田区東糀谷１,64.44,3LDK,8.32,1997年7月
9654,サンパークマンション高田馬場,3080,東京都新宿区高田馬場１,41.4,1LDK,4,1982年9月
9655,フジタ野沢マンション,3080,東京都世田谷区野沢３,51.08,2LDK,3.9,1980年12月
9656,サンパークマンション高田馬場,3080,東京都新宿区高田馬場１-4-21,41.4,1LDK,4,1982年9月
9657,テラッサエスト,3080,東京都品川区東大井２,36.08,1LDK,5.23,1993年7月
9658,ナイスアーバン葛西,3080,東京都江戸川区東葛西６,72.36,3LDK,17.85,1995年9月
9659,サンパークマンション高田馬場,3080,東京都新宿区高田馬場１,41.4,1LDK,4,1982年9月
9660,アビタシオンカンセイ,3080,東京都台東区根岸２,48.87,1LDK,-,1988年3月
9661,エクセレンス町屋駅前,3080,東京都荒川区荒川７,54,2LDK,5.94,1982年12月
9662,ベルジュール一橋学園II,3080,東京都小平市学園西町１,64.07,3LDK,-,2016年3月
9663,サンパークマンション高田馬場,3080,東京都新宿区高田馬場１,41.4,1LDK,4,1982年9月
9664,上馬マンション,3080,東京都世田谷区上馬４-２ー９,50.36,2LDK,2.56,1970年11月
9665,サニーハイム門前仲町,3080,東京都江東区平野２,48.6,3DK,7.37,1979年12月
9666,東陽七丁目住宅（東陽七丁目ハイツ）,3080,東京都江東区東陽７,60.05,2DK+S（納戸）,6.32,1984年3月
9667,フジタ野沢マンション,3080,東京都世田谷区野沢３-31-3,51.08,2LDK,3.9,1980年12月
9668,ライオンズマンション早稲田正門通り,3080,東京都新宿区山吹町,40.03,1LDK,6.05,1982年9月
9669,セントラルコート瑞江104,3080,東京都江戸川区東瑞江２,68.18,3LDK,-,2001年5月
9670,東久留米ガーデンハウス,3080,東京都東久留米市東本町,68.44,3LDK,19.41,1995年11月
9671,セントラルコート瑞江,3080,東京都江戸川区東瑞江２,68.18,2LDK+S（納戸）,15.5,2001年5月
9672,グリーンプラザ五反田,3080,東京都品川区西五反田８,45.6,2DK,6.7,1982年7月
9673,ツインシティ東砂アネックス,3080,東京都江東区東砂８,70.95,2LDK+S（納戸）,8.26,1987年11月
9674,若葉台パークヒルズ,3080,東京都稲城市若葉台４-35,101.64,4LDK,7.26,1999年1月
9675,ルフォンソレイユ小平小川町,3080,東京都小平市小川町１,83.48,4LDK,12.6,2014年12月
9676,プレシャス一之江,3080,東京都江戸川区一之江４,61.05,3LDK,12.18,2002年4月
9677,ナイスアーバン葛西,3080,東京都江戸川区東葛西６-47-14,72.36,3LDK,15.69,1995年9月
9678,ライオンズステーションプラザ東府中,3080,東京都府中市清水が丘１,62.27,2LDK,8.88,1999年1月
9680,イクシア西新井,3080,東京都足立区西新井本町３,70.02,2LDK+S（納戸）,7.64,2007年2月
9681,ルネ豊玉,3080,東京都練馬区豊玉北２,72.66,3LDK,7.54,1974年9月
9682,キャッスルマンション町屋壱番館,3080,東京都荒川区町屋７-4-8,55.45,2LDK,6.19,1996年5月
9683,ナイスアーバン葛西,3080,東京都江戸川区東葛西６-47-14,72.36,3LDK,17.85,1995年9月
9684,アビタシオンカンセイ,3080,東京都台東区根岸２,48.87,1LDK,-,1988年3月
9685,駒沢大学駅徒歩2分　上馬マンション,3080,東京都世田谷区上馬４,50.36,2DK,2.56,1970年11月
9686,コスモ田端,3080,東京都北区田端新町３,41.25,1DK,8.9,1993年7月
9687,レクセルマンション南大沢フォーレスト,3080,東京都八王子市南大沢２-15,78.79,3LDK,12.1,2002年3月
9688,ルネ豊玉,3080,東京都練馬区豊玉北２,72.66,3LDK,7.54,1974年9月
9689,モアステージ墨田,3080,東京都墨田区墨田５,81.05,3LDK,10.03,1989年10月
9690,光が丘パークタウンゆりの木通り南,3080,東京都練馬区光が丘１,73.58,3LDK,8.71,1983年3月
9691,都立家政ガーデンハウス,3080,東京都練馬区中村２,65.67,3LDK,5.87,1991年9月
9692,グランプレシア,3080,東京都足立区青井４,61.9,3LDK,-,2009年2月
9693,■プレシス豊田　６階部分　３LDK■,3080,東京都日野市豊田３,67.61,3LDK,12.2,2013年6月
9694,Ｊワザック東京押上,3080,東京都墨田区向島２,31.62,1LDK,8.3,2018年7月
9695,プライム目黒,3080,東京都目黒区下目黒２,32.94,1DK,6.5,1989年8月
9696,ライオンズマンション不動前,3080,東京都品川区西五反田４-9-4,44.61,1LDK,3.7,1979年7月
9697,ソフィア王子神谷クラッセ,3080,東京都北区豊島８,55.84,1LDK+S（納戸）,9.28,1995年8月
9698,サニーハイム門前仲町,3080,東京都江東区平野２,47.64,2LDK,7.7,1979年12月
9699,フェアヒルズ南大沢シエルコート,3080,東京都八王子市松木,95.74,3LDK,22.58,2003年7月
9700,親水公園第２ダイヤモンドマンション,3080,東京都足立区舎人４,75.36,2LDK+S（納戸）,8.85,2009年5月
9701,メゾンヴェール国立さくら通り,3080,東京都国立市富士見台３,55.44,2LDK,5.25,2008年2月
9702,セントラルコート瑞江,3080,東京都江戸川区東瑞江２,68.18,2LDK+S（納戸）,-,2001年5月
9703,テラッサエスト,3080,東京都品川区東大井２,36.08,1LDK,5.23,1993年7月
9704,グリーンプラザ五反田,3080,東京都品川区西五反田８,45.6,2DK,6.7,1982年7月
9705,グローベルガーデン柴又レジデンス,3080,東京都葛飾区柴又３,68.8,3LDK,11.46,2006年12月
9706,ファミール浜園,3080,東京都江東区塩浜１,70.43,3LDK,7.77,1981年8月
9707,アークリバベル多摩川,3080,東京都大田区西六郷１,52.69,2LDK,5.84,2005年4月
9708,ライオンズマンション早稲田正門通り,3080,東京都新宿区山吹町,40.03,1LDK,6.05,1982年9月
9709,ライオンズマンション町田中町第２,3080,東京都町田市中町１,62.7,3LDK,8.55,1999年12月
9710,グランシーナ田無エアマークス,3080,東京都西東京市柳沢５,73.99,3LDK,-,2004年9月
9711,ココロコス東京久米川ケヤキ街区,3080,東京都東村山市美住町１,82.41,4LDK,16.4,2008年2月
9712,テラッサエスト,3080,東京都品川区東大井２,36.08,1LDK,5.23,1993年7月
9713,日神パレステージ南大井,3080,東京都品川区南大井４,40.11,1LDK,5.4,2003年8月
9714,シティコープ西葛西,3080,東京都江戸川区西葛西５,69.12,3LDK,8.4,1983年5月
9715,グランシティレイディアント東京ウエスト,3080,東京都府中市四谷５,100,3LDK,8.98,2002年3月
9716,Ｔｅｒｒａｚｚａ　Ｅｓｔ,3080,東京都品川区東大井２,36.08,1LDK,5.23,1993年7月
9717,サンパークマンション高田馬場,3080,東京都新宿区高田馬場１,41.4,1LDK,4,1982年9月
9718,アドバンスステージ田端参番館,3080,東京都北区田端新町１,56.02,1LDK+S（納戸）,12.6,2008年12月
9719,クリオラベルヴィ三ノ輪,3080,東京都台東区竜泉２,32.02,1LDK,7.36,2018年11月
9720,サニーハイム門前仲町,3080,東京都江東区平野２,48.6,2LDK,7.37,1979年12月
9721,イクシア西新井,3080,東京都足立区西新井本町３,70.02,2LDK,7.64,2007年2月
9722,コスモ田端,3080,東京都北区田端新町３,41.25,1K,8.9,1993年7月
9723,プライム目黒,3080,東京都目黒区下目黒２-6-5,32.94,1DK,-,1989年8月
9724,レクセルマンション南大沢フォーレスト,3080,東京都八王子市南大沢２,78.79,3LDK,-,2002年3月
9725,中野坂上マンション,3080,東京都渋谷区本町３-32-1,52.3,1LDK,-,1970年5月
9726,関口町住宅,3080,東京都文京区関口１,62,1LDK+S（納戸）,5.58,1969年12月
9727,プライム目黒,3080,東京都目黒区下目黒２,32.94,1DK,3,1990年8月
9728,中野中央コーポ,3080,東京都中野区中央２,54.29,2LDK,8.71,1971年9月
9729,プライム目黒,3080,東京都目黒区下目黒２,32.94,1DK,-,1989年8月
9730,プライム目黒,3080,東京都目黒区下目黒２-6-5,32.94,1DK,-,1989年8月
9731,■※♪限定企画ご成約特典有り！アデニウム玉川学園,3080,東京都町田市玉川学園７,86.19,3LDK+S（納戸）,13.05,2006年4月
9732,テラッサエスト,3080,東京都品川区東大井２-12-22,36.08,1LDK,5.23,1993年7月
9733,ニューハイツ湯島,3080,東京都文京区湯島３,42.33,1LDK,4.34,1982年11月
9734,サニーハイム門前仲町,3080,東京都江東区平野２,48.6,2LDK,7.37,1979年12月
9735,ルネ豊玉,3080,東京都練馬区豊玉北２,72.66,3LDK,7.54,1974年9月
9736,レクセルマンション南大沢フォーレスト,3080,東京都八王子市南大沢２,78.79,3LDK,12.1,2002年3月
9737,フジタ野沢マンション,3080,東京都世田谷区野沢３-31-3,51.44,2LDK,3.9,1980年12月
9738,ルネ豊玉マンション,3080,東京都練馬区豊玉北２,72.66,3LDK,7.54,1974年9月
9739,日本橋ダイヤマンション,3080,東京都中央区日本橋小網町4-8,38.56,1LDK,10.08,1971年6月
9740,ジェイシティ西荻窪,3090,東京都杉並区桃井４-5-1,38.63,1LDK,-,2004年1月
9741,ライオンズマンション浅草駅前,3090,東京都台東区花川戸１-6-7,44.25,1LDK,4.7,1986年3月
